StudentID,University,Major,RegisteredDate,GraduationDate,Logins,ProfileCompleted,ResumeUploads,ApplicationsSubmitted,CareerFairAttendance,WorkshopAttendance,InfoSessionAttendance,ResumeWorkshopAttended,InterviewInvites,ShortlistedCount,InternshipPlacement,InternshipEmployer,InternshipStartDate,FullTimePlacement,FullTimeEmployer,FullTimePlacementDate,DaysToFullTimeJob,Applications_Tech,Applications_Finance,Applications_Healthcare,Applications_Education,Applications_Manufacturing
S02082,Georgia Tech,Life Sciences,2025-01-04,2028-03-15,132,1,2,33,5,3,0,1,8,6,1,JPMorgan Chase,2027-10-02,1,Cisco,2028-06-26,103.0,7,5,9,9,7
S02083,Penn State,Life Sciences,2025-03-07,2028-07-08,153,1,1,44,4,5,2,1,8,6,1,Cisco,2028-02-16,1,Google,2028-11-29,144.0,7,7,9,10,5
S02084,Boston University,Life Sciences,2024-05-21,2027-07-20,152,1,2,41,3,4,3,1,5,3,1,Goldman Sachs,2027-03-16,1,Johnson & Johnson,2027-09-01,43.0,6,7,3,7,8
S02085,NYU,Life Sciences,2025-01-15,2028-02-11,166,1,0,34,2,3,2,1,5,4,0,,,1,Pfizer,2028-05-05,84.0,11,8,8,13,7
S02086,Purdue,Life Sciences,2024-03-16,2027-11-15,160,0,7,32,3,3,2,1,6,4,1,Google,2027-07-08,1,Tesla,2028-02-28,105.0,5,6,10,7,9
S02087,UT Austin,Life Sciences,2024-03-21,2027-07-24,147,1,6,35,4,3,3,1,9,2,1,Google,2027-04-06,1,Amazon,2028-03-23,243.0,8,9,8,7,4
S02088,UT Austin,Life Sciences,2025-04-26,2028-07-05,153,1,2,47,3,3,2,1,5,1,0,,,1,Johnson & Johnson,2029-05-01,300.0,8,10,11,7,5
S02089,Michigan,Life Sciences,2025-04-26,2028-11-21,156,1,2,32,3,4,2,1,8,2,1,JPMorgan Chase,2028-05-29,1,Meta,2028-12-27,36.0,12,11,7,4,6
S02090,UCLA,Life Sciences,2024-06-08,2027-07-08,148,1,5,35,3,3,2,1,12,4,1,EY,2027-04-01,1,Deloitte,2027-11-03,118.0,6,13,3,8,8
S02091,UT Austin,Life Sciences,2024-01-12,2027-08-01,154,1,4,45,2,3,3,1,4,3,1,Pfizer,2027-01-15,1,Deloitte,2028-04-19,262.0,8,5,8,5,6
S02092,Boston University,Life Sciences,2024-09-21,2028-07-09,172,1,1,32,0,5,1,1,7,5,0,,,1,Meta,2029-04-21,286.0,5,7,4,7,6
S02093,Boston University,Life Sciences,2024-08-20,2028-03-23,152,1,3,35,4,4,2,1,5,0,1,Meta,2027-11-14,0,,,,8,6,5,5,8
S02094,UCLA,Life Sciences,2025-06-18,2028-12-27,161,1,0,28,2,4,2,1,5,1,1,Johnson & Johnson,2028-08-27,1,Goldman Sachs,2029-05-14,138.0,8,13,4,9,3
S02095,Purdue,Life Sciences,2024-02-27,2027-06-18,149,1,2,34,2,2,3,1,3,3,1,Amazon,2026-12-10,1,Cisco,2027-08-26,69.0,7,7,9,8,11
S02096,Boston University,Life Sciences,2025-04-24,2028-12-23,134,1,2,41,3,3,2,1,1,0,0,,,1,Pfizer,2029-07-01,190.0,8,6,8,8,10
S02097,UCSD,Life Sciences,2025-02-18,2028-08-30,167,1,5,35,1,4,0,1,5,4,1,Google,2028-04-20,1,Pfizer,2029-04-07,220.0,5,6,8,6,11
S02098,NYU,Life Sciences,2024-07-18,2027-12-03,163,1,5,36,3,2,2,1,7,3,1,Microsoft,2027-08-08,1,Tesla,2028-02-10,69.0,2,11,3,12,8
S02099,Purdue,Life Sciences,2024-12-09,2027-12-23,178,1,2,39,3,2,2,1,5,2,1,Meta,2027-07-25,1,Deloitte,2028-04-14,113.0,8,6,11,4,3
S02100,UCLA,Life Sciences,2024-03-07,2027-06-23,156,1,2,34,2,4,3,1,4,1,1,Intel,2027-03-23,1,Apple,2027-12-28,188.0,4,4,3,9,4
S02101,Penn State,Life Sciences,2024-07-25,2028-06-15,140,1,3,35,3,3,2,1,9,8,1,Apple,2028-03-09,1,Microsoft,2028-11-29,167.0,9,9,7,8,2
S02102,Purdue,Life Sciences,2025-08-01,2028-08-22,147,1,0,36,2,2,2,1,8,3,1,Intel,2028-01-01,1,Google,2029-05-26,277.0,5,7,3,9,8
S02103,Arizona State U.,Life Sciences,2024-11-18,2028-01-04,147,1,4,24,4,2,2,1,4,3,1,Google,2027-07-19,1,Intel,2028-08-03,212.0,15,10,3,8,8
S02104,Michigan,Life Sciences,2025-02-11,2028-10-24,145,1,3,30,2,4,1,1,6,3,1,Tesla,2028-06-07,1,Johnson & Johnson,2029-06-11,230.0,8,7,5,5,8
S02105,Georgia Tech,Life Sciences,2024-05-12,2028-05-05,128,1,5,35,4,3,2,1,8,3,1,Tesla,2028-01-12,1,General Electric,2028-12-29,238.0,9,6,12,6,9
S02106,Boston University,Life Sciences,2025-05-30,2028-07-19,150,1,5,38,3,1,1,1,3,2,1,Intel,2027-12-14,1,Google,2028-11-02,106.0,8,9,6,7,10
S02107,Purdue,Life Sciences,2025-01-26,2028-09-26,154,1,3,40,2,3,3,1,5,3,1,Cisco,2028-01-30,1,Meta,2028-11-14,49.0,7,11,6,6,8
S02108,UT Austin,Life Sciences,2024-06-04,2028-05-18,131,1,6,39,2,3,1,1,4,3,0,,,1,Microsoft,2029-02-09,267.0,8,12,8,11,6
S02109,UCSD,Life Sciences,2024-04-05,2027-08-01,154,0,5,32,2,2,2,1,5,2,1,Intel,2027-03-09,1,Intel,2027-11-11,102.0,9,5,4,6,5
S02110,Boston University,Life Sciences,2024-06-13,2028-02-24,152,1,3,32,3,3,1,1,2,1,1,Johnson & Johnson,2027-07-17,1,General Electric,2028-12-17,297.0,7,5,5,4,10
S02111,Georgia Tech,Life Sciences,2025-04-03,2028-06-08,171,1,3,40,3,2,3,1,5,3,0,,,1,Meta,2028-12-28,203.0,2,6,6,7,3
S02112,Georgia Tech,Life Sciences,2025-09-30,2029-05-07,174,1,2,36,2,2,3,1,9,3,1,General Electric,2029-01-27,1,Apple,2029-12-21,228.0,6,3,13,3,6
S02113,Ohio State,Life Sciences,2025-09-17,2029-07-23,168,1,3,28,3,2,2,1,5,2,1,Amazon,2029-04-05,1,Microsoft,2030-05-03,284.0,6,12,10,6,11
S02114,Arizona State U.,Life Sciences,2024-05-26,2027-10-31,149,1,3,33,2,4,2,1,3,1,0,,,1,JPMorgan Chase,2028-01-13,74.0,6,8,10,7,5
S02115,UCLA,Life Sciences,2025-04-10,2028-09-16,150,1,2,38,3,4,2,1,5,2,1,General Electric,2028-05-06,0,,,,9,1,7,8,12
S02116,Michigan,Life Sciences,2024-06-14,2027-07-18,125,1,6,30,1,3,1,1,5,1,0,,,1,EY,2028-01-07,173.0,7,8,7,5,1
S02117,Georgia Tech,Life Sciences,2024-12-27,2028-02-10,130,1,5,36,2,4,2,1,3,0,1,Amazon,2027-10-25,1,Meta,2028-11-01,265.0,6,9,3,9,8
S02118,Florida,Life Sciences,2024-09-19,2028-05-02,156,1,2,31,3,5,1,1,7,4,1,Microsoft,2027-12-29,1,Google,2029-02-05,279.0,4,5,11,5,9
S02119,Georgia Tech,Life Sciences,2024-10-20,2028-05-12,165,1,0,35,2,4,1,1,1,1,0,,,1,Cisco,2029-01-06,239.0,5,8,8,8,5
S02120,Purdue,Life Sciences,2025-11-27,2029-01-31,158,1,3,30,3,6,3,1,8,6,1,Tesla,2028-07-13,1,Cisco,2029-11-19,292.0,7,9,4,9,4
S02121,Purdue,Life Sciences,2024-11-17,2028-05-26,159,1,1,44,3,1,1,1,1,0,0,,,1,Pfizer,2028-08-06,72.0,7,8,11,6,6
S02122,NYU,Life Sciences,2025-06-02,2029-01-17,153,1,4,36,2,0,1,0,4,3,1,General Electric,2028-08-13,0,,,,8,5,8,8,6
S02123,UCSD,Life Sciences,2024-02-13,2027-12-26,152,1,3,32,2,3,3,1,7,4,0,,,1,Johnson & Johnson,2028-02-23,59.0,4,5,7,7,6
S02124,Ohio State,Life Sciences,2025-12-17,2029-09-29,175,1,2,30,2,4,2,1,5,3,1,Amazon,2029-06-29,0,,,,6,9,7,5,4
S02125,UCLA,Life Sciences,2024-10-24,2028-05-03,157,1,1,29,1,6,2,1,2,1,0,,,1,EY,2028-08-22,111.0,9,7,11,10,8
S02126,NYU,Life Sciences,2024-03-15,2027-07-07,139,1,2,31,2,4,2,1,5,3,1,Cisco,2026-12-30,1,Pfizer,2028-03-29,266.0,4,8,7,10,6
S02127,UCLA,Life Sciences,2024-12-23,2028-08-17,163,1,3,29,1,2,3,1,5,3,1,Pfizer,2028-01-21,1,Microsoft,2029-05-12,268.0,5,12,5,8,6
S02128,UCLA,Life Sciences,2024-07-03,2027-08-27,158,1,1,39,1,0,2,0,5,4,1,Intel,2027-02-17,0,,,,9,4,12,5,9
S02129,NYU,Life Sciences,2024-07-23,2028-02-13,139,1,2,37,2,3,2,1,6,3,1,Microsoft,2027-08-23,1,Tesla,2028-08-23,192.0,7,8,11,4,2
S02130,Purdue,Life Sciences,2025-05-12,2028-08-27,149,0,4,40,2,1,2,1,9,4,0,,,1,Microsoft,2029-05-27,273.0,14,6,4,12,9
S02131,Michigan,Life Sciences,2025-04-10,2028-04-28,162,1,4,32,2,4,2,1,7,4,1,Amazon,2027-09-12,1,Amazon,2029-01-23,270.0,4,6,11,3,6
S02132,UCSD,Life Sciences,2024-08-06,2028-01-16,144,1,4,30,3,3,3,1,3,1,0,,,1,EY,2028-03-02,46.0,5,6,3,7,6
S02133,NYU,Life Sciences,2024-03-04,2027-09-05,153,1,3,36,3,2,2,1,5,2,1,JPMorgan Chase,2027-02-17,0,,,,9,5,8,8,4
S02134,Ohio State,Life Sciences,2024-02-25,2027-06-12,121,1,7,34,4,2,2,1,3,1,0,,,0,,,,4,7,6,9,6
S02135,Arizona State U.,Life Sciences,2025-12-01,2029-07-04,162,1,3,31,0,2,2,1,2,1,1,Meta,2029-01-26,1,Microsoft,2029-11-01,120.0,10,7,8,2,7
S02136,UT Austin,Life Sciences,2024-03-11,2027-07-29,149,1,4,34,2,2,2,1,8,5,1,Microsoft,2027-01-17,1,Cisco,2028-01-27,182.0,8,3,11,4,5
S02137,Boston University,Life Sciences,2025-04-07,2028-11-06,135,1,5,37,4,4,2,1,5,2,0,,,0,,,,12,7,15,7,6
S02138,Penn State,Life Sciences,2024-08-07,2028-07-14,135,1,3,38,4,5,1,1,8,4,1,Amazon,2028-02-09,0,,,,7,8,2,8,5
S02139,Arizona State U.,Life Sciences,2024-04-04,2027-11-09,148,1,5,23,1,4,2,1,6,2,1,Intel,2027-05-16,1,Amazon,2028-05-09,182.0,11,5,8,7,8
S02140,Ohio State,Life Sciences,2024-12-23,2028-07-24,142,1,1,27,4,5,2,1,14,8,0,,,1,JPMorgan Chase,2029-04-26,276.0,11,4,11,6,9
S02141,Penn State,Life Sciences,2025-12-06,2029-02-25,155,1,2,40,1,3,2,1,5,2,0,,,1,Tesla,2029-11-05,253.0,6,9,9,7,8
S02142,Boston University,Life Sciences,2025-08-07,2029-02-21,161,1,3,29,2,3,3,1,10,3,1,Deloitte,2028-11-21,1,Microsoft,2029-07-02,131.0,5,8,4,5,5
S02143,Boston University,Life Sciences,2025-11-14,2029-09-05,162,1,3,34,4,3,1,1,5,4,0,,,1,Tesla,2029-12-18,104.0,0,11,3,8,7
S02144,UCSD,Life Sciences,2024-11-20,2027-11-27,155,1,2,37,2,6,3,1,8,2,1,General Electric,2027-07-22,0,,,,6,9,9,9,10
S02145,Florida,Life Sciences,2024-05-31,2028-02-10,139,1,2,34,3,4,2,1,9,4,0,,,1,Microsoft,2028-08-20,192.0,11,6,9,6,6
S02146,UCSD,Life Sciences,2025-02-20,2028-07-03,169,1,4,39,2,1,2,1,8,2,1,Johnson & Johnson,2027-11-23,1,JPMorgan Chase,2028-08-03,31.0,3,6,7,5,8
S02147,UT Austin,Life Sciences,2025-10-11,2029-05-28,160,1,3,39,3,3,3,1,3,1,1,Microsoft,2028-10-02,1,Apple,2029-07-15,48.0,4,3,5,10,8
S02148,Boston University,Life Sciences,2024-07-11,2028-02-11,144,1,4,39,4,5,2,1,7,4,0,,,1,EY,2028-06-05,115.0,6,5,7,7,9
S02149,NYU,Life Sciences,2024-08-09,2028-02-03,125,1,2,32,4,3,2,1,5,5,0,,,1,Apple,2028-06-19,137.0,8,7,7,11,7
S02150,UCSD,Life Sciences,2025-08-13,2028-08-19,147,1,3,26,2,5,3,1,9,5,0,,,1,Cisco,2029-03-26,219.0,5,8,9,10,6
S02151,Georgia Tech,Life Sciences,2024-01-17,2027-06-19,147,1,2,34,1,5,2,1,7,5,1,Deloitte,2027-01-02,1,Johnson & Johnson,2027-09-20,93.0,6,6,7,8,4
S02152,Florida,Life Sciences,2025-10-26,2029-06-15,165,0,5,37,1,2,2,1,6,4,1,Goldman Sachs,2028-12-02,1,Tesla,2030-01-11,210.0,5,14,5,2,4
S02153,Penn State,Life Sciences,2025-03-12,2028-12-03,134,0,1,33,4,1,1,1,7,3,1,Microsoft,2028-06-11,0,,,,4,4,6,6,9
S02154,UT Austin,Life Sciences,2025-04-14,2028-11-18,161,1,4,27,3,4,2,1,6,3,1,Amazon,2028-05-17,1,Deloitte,2029-03-11,113.0,3,9,6,5,10
S02155,NYU,Life Sciences,2025-01-25,2028-06-18,164,1,2,39,4,2,2,1,8,5,1,Pfizer,2027-11-30,0,,,,7,10,8,11,9
S02156,Michigan,Life Sciences,2025-12-19,2029-10-31,171,1,3,27,0,3,2,1,6,3,1,Microsoft,2029-07-08,0,,,,8,5,12,11,7
S02157,UCLA,Life Sciences,2024-04-01,2028-02-27,173,1,3,36,1,3,2,1,4,1,1,EY,2027-11-25,0,,,,8,3,7,6,5
S02158,NYU,Life Sciences,2024-04-16,2027-12-26,133,0,1,41,3,2,1,1,5,3,1,Microsoft,2027-05-11,1,Deloitte,2028-09-08,257.0,7,5,2,2,9
S02159,Purdue,Life Sciences,2024-02-03,2028-01-09,148,1,4,37,2,2,3,1,6,4,1,Cisco,2027-07-29,1,Apple,2028-09-10,245.0,7,7,3,10,9
S02160,Ohio State,Life Sciences,2025-04-10,2029-01-16,171,1,2,41,2,6,1,1,11,7,1,Microsoft,2028-07-13,1,Cisco,2029-05-26,130.0,9,8,7,9,9
S02161,Florida,Life Sciences,2024-05-07,2027-11-02,126,1,1,34,3,4,3,1,8,6,1,Goldman Sachs,2027-04-08,1,Google,2028-06-21,232.0,7,11,6,7,7
S02162,Georgia Tech,Life Sciences,2024-08-17,2028-05-02,131,1,2,35,4,3,3,1,6,3,1,Meta,2027-11-22,1,Meta,2028-10-14,165.0,8,10,7,9,6
S02163,NYU,Life Sciences,2025-11-20,2029-03-22,156,0,3,36,2,1,2,1,4,1,0,,,1,General Electric,2029-04-23,32.0,8,12,7,7,4
S02164,NYU,Life Sciences,2024-02-03,2027-02-09,157,1,1,38,0,4,3,1,10,7,1,Amazon,2026-11-05,1,Cisco,2027-09-18,221.0,9,13,6,7,6
S02165,Penn State,Life Sciences,2025-09-06,2029-02-14,135,0,3,41,1,4,2,1,5,1,1,Amazon,2028-08-23,0,,,,6,7,3,6,5
S02166,Purdue,Life Sciences,2025-03-16,2028-07-16,163,1,5,34,1,2,1,1,3,3,1,Goldman Sachs,2027-11-27,1,EY,2028-11-21,128.0,6,9,3,8,14
S02167,UCSD,Life Sciences,2025-02-06,2028-03-03,163,1,2,29,3,3,1,1,3,1,1,Goldman Sachs,2027-07-10,0,,,,7,6,6,7,9
S02168,UT Austin,Life Sciences,2025-10-13,2029-04-29,156,1,3,19,1,2,2,1,2,2,1,Goldman Sachs,2028-12-16,1,Deloitte,2029-11-07,192.0,6,6,7,8,6
S02169,UT Austin,Life Sciences,2025-03-23,2028-07-18,143,1,0,43,3,4,2,1,10,6,1,Johnson & Johnson,2028-03-25,1,Deloitte,2028-10-20,94.0,11,9,6,11,3
S02170,UCLA,Life Sciences,2025-10-08,2029-07-29,157,1,5,43,1,4,3,1,2,1,1,Cisco,2029-01-20,0,,,,7,9,8,9,7
S02171,UCSD,Life Sciences,2024-09-23,2028-07-02,167,1,1,38,3,4,3,1,8,4,1,Tesla,2028-02-23,1,Microsoft,2028-11-13,134.0,7,10,13,5,8
S02172,UCLA,Life Sciences,2024-01-27,2027-09-06,157,0,4,40,2,4,1,1,4,1,1,Pfizer,2027-06-06,1,Google,2027-12-23,108.0,7,9,5,11,6
S02173,Purdue,Life Sciences,2025-12-25,2029-09-28,154,1,6,34,3,2,2,1,4,2,0,,,1,EY,2029-12-07,70.0,3,5,7,7,9
S02174,NYU,Life Sciences,2024-01-26,2027-04-01,143,1,1,29,3,1,2,1,5,3,0,,,1,Pfizer,2027-12-19,262.0,6,4,5,6,14
S02175,UCSD,Life Sciences,2025-01-01,2028-04-05,159,1,1,29,4,0,2,0,2,2,0,,,1,Pfizer,2028-09-04,152.0,11,12,7,8,5
S02176,Ohio State,Life Sciences,2024-10-31,2028-02-07,152,1,3,27,1,2,2,1,8,5,0,,,1,Johnson & Johnson,2028-07-11,155.0,4,11,7,6,5
S02177,NYU,Life Sciences,2024-09-23,2028-08-25,124,0,4,35,3,2,2,1,8,4,1,Meta,2028-05-14,1,General Electric,2028-11-05,72.0,4,8,10,8,7
S02178,UT Austin,Life Sciences,2025-10-04,2028-10-14,162,1,2,34,5,3,3,1,9,6,0,,,1,Microsoft,2029-01-04,82.0,9,3,11,6,7
S02179,Florida,Life Sciences,2025-09-02,2028-11-02,153,1,4,46,3,3,1,1,5,4,1,Amazon,2028-07-08,1,Meta,2029-04-25,174.0,9,6,5,9,8
S02180,UT Austin,Life Sciences,2024-04-05,2027-05-14,140,1,2,27,2,3,3,1,9,5,1,Cisco,2026-10-10,1,General Electric,2027-12-15,215.0,4,3,9,8,6
S02181,Ohio State,Life Sciences,2025-02-04,2028-03-26,150,1,3,40,2,4,3,1,6,4,1,Intel,2027-08-24,1,Goldman Sachs,2028-05-06,41.0,6,9,13,8,4
S02182,UCLA,Life Sciences,2025-05-13,2029-03-28,155,1,3,50,3,2,2,1,5,4,0,,,1,Apple,2029-06-05,69.0,8,10,5,10,2
S02183,UCSD,Life Sciences,2025-03-05,2028-09-12,151,1,2,41,3,2,1,1,4,2,0,,,1,Pfizer,2029-03-21,190.0,8,3,6,7,5
S02184,Florida,Life Sciences,2024-06-13,2027-09-13,142,1,4,34,3,4,3,1,8,4,0,,,0,,,,3,10,11,6,11
S02185,Michigan,Life Sciences,2024-01-11,2027-04-11,142,1,5,29,1,2,2,1,7,3,1,Pfizer,2026-08-19,1,Microsoft,2027-05-27,46.0,3,7,10,7,15
S02186,Georgia Tech,Life Sciences,2024-12-21,2028-08-24,147,1,4,34,1,5,2,1,5,3,0,,,1,Amazon,2028-09-25,32.0,7,9,10,10,6
S02187,Penn State,Life Sciences,2024-09-17,2027-11-18,144,1,2,36,2,4,1,1,6,5,1,EY,2027-07-02,1,Deloitte,2028-01-02,45.0,2,5,10,6,5
S02188,Arizona State U.,Life Sciences,2025-06-14,2029-03-02,143,1,5,46,2,4,1,1,10,7,1,Apple,2028-10-24,1,Microsoft,2029-10-04,216.0,6,6,5,6,7
S02189,Ohio State,Life Sciences,2024-01-31,2027-07-16,151,1,8,33,2,3,3,1,7,4,1,Apple,2027-03-13,0,,,,10,6,5,7,9
S02190,UCLA,Life Sciences,2025-12-09,2029-02-10,144,1,2,45,3,1,2,1,3,3,1,Meta,2028-09-05,1,Apple,2029-11-13,276.0,8,7,10,6,10
S02191,UCLA,Life Sciences,2024-12-22,2028-12-18,143,1,2,35,1,3,4,1,7,6,0,,,1,JPMorgan Chase,2029-06-16,180.0,6,11,8,10,6
S02192,Boston University,Life Sciences,2025-05-22,2028-12-30,144,1,3,32,3,5,2,1,7,4,0,,,1,Goldman Sachs,2029-10-18,292.0,6,7,4,4,7
S02193,Ohio State,Life Sciences,2024-09-13,2027-12-10,128,1,3,39,3,5,2,1,11,7,1,Pfizer,2027-07-23,1,Goldman Sachs,2028-05-31,173.0,7,1,7,5,14
S02194,UCLA,Life Sciences,2025-08-20,2029-06-15,157,1,2,35,4,4,2,1,7,5,1,Amazon,2028-12-28,0,,,,7,6,8,6,4
S02195,Ohio State,Life Sciences,2025-05-14,2028-12-20,148,1,6,25,1,1,2,1,0,0,0,,,0,,,,5,5,5,5,6
S02196,Florida,Life Sciences,2025-03-09,2029-01-07,127,1,7,37,3,3,2,1,5,4,1,Cisco,2028-08-01,1,EY,2029-07-19,193.0,8,11,8,4,6
S02197,UCLA,Life Sciences,2025-09-13,2029-03-27,155,1,3,33,2,1,2,1,2,2,1,Apple,2028-09-09,1,Tesla,2029-10-23,210.0,4,4,8,10,12
S02198,UCSD,Life Sciences,2024-03-06,2027-10-22,170,1,8,37,2,2,1,1,8,6,1,General Electric,2027-06-12,1,Deloitte,2027-12-08,47.0,10,5,12,5,5
S02199,Michigan,Life Sciences,2025-08-23,2029-03-19,146,1,1,40,2,2,2,1,7,4,1,EY,2028-10-05,1,Goldman Sachs,2029-10-15,210.0,9,11,7,8,9
S02200,Arizona State U.,Life Sciences,2024-04-27,2027-07-28,147,1,8,34,3,3,3,1,5,2,1,Goldman Sachs,2027-02-06,1,Tesla,2027-11-30,125.0,8,10,8,4,7
S02201,Ohio State,Life Sciences,2024-03-15,2027-07-03,150,1,1,38,5,5,2,1,8,6,1,Tesla,2026-12-30,1,Intel,2027-10-15,104.0,6,7,13,4,7
S02202,Georgia Tech,Life Sciences,2024-05-05,2027-05-09,150,1,5,41,3,3,2,1,4,2,0,,,1,Johnson & Johnson,2027-11-18,193.0,8,5,8,5,6
S02203,Arizona State U.,Life Sciences,2024-12-02,2028-03-20,151,1,2,31,3,2,2,1,3,0,1,EY,2027-08-24,1,General Electric,2028-09-30,194.0,9,6,8,6,3
S02204,Ohio State,Life Sciences,2025-07-29,2028-08-30,177,1,1,44,1,1,2,1,3,3,1,Meta,2028-02-24,1,Deloitte,2029-01-15,138.0,6,6,9,14,8
S02205,Ohio State,Life Sciences,2024-04-15,2028-01-27,139,1,3,39,3,5,1,1,10,7,1,Johnson & Johnson,2027-08-19,0,,,,4,4,5,5,10
S02206,Purdue,Life Sciences,2025-11-18,2028-12-25,132,1,1,26,3,3,1,1,8,4,1,General Electric,2028-05-03,0,,,,7,7,5,7,3
S02207,UCSD,Life Sciences,2025-03-07,2029-02-18,156,1,3,42,2,4,1,1,9,6,0,,,1,Tesla,2029-10-28,252.0,7,6,7,5,7
S02208,Georgia Tech,Life Sciences,2024-07-21,2027-10-29,146,1,4,36,0,2,2,1,5,3,0,,,1,Intel,2027-12-23,55.0,6,6,9,9,10
S02209,Florida,Life Sciences,2025-05-25,2028-06-16,148,1,3,28,1,2,2,1,3,1,0,,,1,Goldman Sachs,2028-12-03,170.0,10,11,4,6,5
S02210,UCLA,Life Sciences,2024-05-07,2027-12-24,128,1,3,30,3,5,2,1,9,5,0,,,0,,,,6,5,6,6,9
S02211,UT Austin,Life Sciences,2025-09-07,2029-02-20,180,1,6,35,2,4,4,1,4,2,1,Apple,2028-08-16,0,,,,9,7,2,8,7
S02212,Purdue,Life Sciences,2024-01-22,2027-06-15,151,1,7,29,2,4,2,1,11,3,1,Pfizer,2027-03-13,1,General Electric,2027-07-17,32.0,7,8,8,6,5
S02213,Florida,Life Sciences,2024-10-18,2027-12-24,145,0,3,24,3,1,1,1,2,2,1,Google,2027-06-14,1,Google,2028-10-19,300.0,9,2,12,6,10
S02214,Georgia Tech,Life Sciences,2025-10-22,2028-10-29,141,1,2,43,1,3,1,1,10,6,1,JPMorgan Chase,2028-07-14,1,Cisco,2029-01-15,78.0,8,6,13,6,6
S02215,NYU,Life Sciences,2024-11-04,2028-03-23,151,1,4,32,2,5,1,1,4,3,1,Intel,2027-10-04,1,Goldman Sachs,2028-10-16,207.0,5,5,7,7,8
S02216,UCLA,Life Sciences,2025-07-23,2028-12-29,161,1,1,30,3,3,3,1,4,2,1,EY,2028-05-27,1,Goldman Sachs,2029-02-21,54.0,6,6,7,7,3
S02217,Michigan,Life Sciences,2025-12-14,2029-08-02,147,1,1,33,2,4,0,1,5,4,1,Cisco,2028-12-29,1,Cisco,2029-11-02,92.0,5,10,12,7,11
S02218,Georgia Tech,Life Sciences,2025-09-24,2028-11-14,152,0,1,28,1,3,2,1,4,1,0,,,1,Apple,2028-12-28,44.0,5,10,6,9,2
S02219,Arizona State U.,Life Sciences,2024-01-11,2027-03-22,169,1,5,28,2,3,1,1,5,3,1,Tesla,2026-11-26,1,Apple,2027-11-30,253.0,1,3,10,5,14
S02220,UT Austin,Life Sciences,2024-03-31,2027-07-06,157,1,3,32,2,4,0,1,9,5,1,Cisco,2027-01-03,1,General Electric,2027-08-07,32.0,9,9,6,7,8
S02221,Boston University,Life Sciences,2024-02-23,2027-07-04,143,1,1,43,2,2,3,1,3,1,1,Microsoft,2027-03-25,1,Meta,2027-08-27,54.0,3,2,12,5,3
S02222,UCLA,Life Sciences,2024-09-27,2028-03-13,154,0,4,36,3,3,3,1,1,0,1,Meta,2027-09-08,1,General Electric,2028-07-08,117.0,7,11,7,5,4
S02223,UT Austin,Life Sciences,2025-08-20,2029-04-11,161,1,1,30,0,4,3,1,4,2,0,,,1,Amazon,2029-07-11,91.0,9,6,5,8,7
S02224,Georgia Tech,Life Sciences,2024-05-31,2028-03-25,128,1,3,27,5,2,2,1,8,4,1,Pfizer,2027-09-12,0,,,,10,8,9,11,11
S02225,Florida,Life Sciences,2025-11-15,2029-01-15,148,1,1,25,3,3,3,1,3,1,0,,,0,,,,5,7,4,14,8
S02226,Penn State,Life Sciences,2025-06-24,2028-10-24,153,1,1,44,3,3,2,1,8,6,0,,,1,Pfizer,2029-07-25,274.0,11,6,10,5,10
S02227,Florida,Life Sciences,2024-10-14,2028-03-26,144,1,4,37,3,1,2,1,2,2,0,,,0,,,,9,11,6,5,9
S02228,Boston University,Life Sciences,2025-05-09,2028-08-31,153,1,1,29,1,3,3,1,9,4,1,Meta,2028-05-10,1,Johnson & Johnson,2029-02-28,181.0,5,6,12,14,8
S02229,UCLA,Life Sciences,2024-12-27,2028-10-07,151,1,5,45,3,3,1,1,7,4,0,,,1,Pfizer,2029-03-10,154.0,9,9,3,8,9
S02230,UCSD,Life Sciences,2024-07-29,2028-07-18,165,1,2,32,2,3,3,1,4,1,0,,,1,Microsoft,2028-09-25,69.0,8,8,6,9,5
S02231,Florida,Life Sciences,2024-03-02,2027-06-18,180,1,7,35,2,3,2,1,9,4,1,Pfizer,2027-03-17,1,JPMorgan Chase,2027-11-05,140.0,6,4,6,13,11
S02232,NYU,Life Sciences,2024-07-11,2028-03-16,163,1,5,28,3,4,2,1,4,2,0,,,1,Tesla,2028-06-07,83.0,12,9,11,6,12
S02233,Ohio State,Life Sciences,2025-08-27,2029-05-23,143,1,0,31,2,3,2,1,6,3,1,Cisco,2028-10-14,1,Intel,2029-11-29,190.0,5,7,9,8,6
S02234,Michigan,Life Sciences,2025-12-26,2029-08-14,151,1,5,26,3,2,2,1,7,7,1,Cisco,2029-04-07,1,Microsoft,2030-05-29,288.0,5,7,5,8,4
S02235,UT Austin,Life Sciences,2024-08-12,2028-02-14,165,1,5,47,3,6,2,1,8,3,0,,,0,,,,5,7,3,10,7
S02236,NYU,Life Sciences,2025-04-08,2029-02-18,141,1,1,31,3,5,3,1,10,7,1,Apple,2028-07-12,1,Apple,2029-10-10,234.0,7,10,5,8,5
S02237,UCLA,Life Sciences,2024-10-11,2028-05-14,151,0,6,28,3,1,3,1,3,1,1,Pfizer,2028-01-03,1,Cisco,2028-11-17,187.0,8,3,4,10,6
S02238,Purdue,Life Sciences,2025-10-25,2028-12-15,157,1,5,32,1,1,3,1,2,0,0,,,0,,,,8,6,5,7,9
